CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
386085,47,1,52,13,1,11,100,90,993.9,11,0
386086,32,0,41,24,2,9,50,365,696.52,14,0
386087,50,0,12,27,5,20,100,365,868.47,7,0
386088,32,1,46,30,0,7,100,90,623.39,27,0
386089,36,1,25,13,1,12,10,365,624.96,6,0
386090,46,1,42,30,4,5,50,365,609.06,28,0
386091,39,0,56,23,1,2,50,90,781.62,14,0
386092,40,1,35,3,0,2,50,90,661.7,16,0
386093,33,1,41,22,3,17,10,365,991.11,23,0
386094,44,1,29,10,2,6,10,365,974.4,7,0
386095,45,1,43,30,2,1,100,365,549.26,21,0
386096,50,1,21,13,0,8,50,90,622.68,2,0
386097,29,0,60,17,1,3,10,365,554.06,8,0
386098,34,1,11,5,2,20,100,90,508.66,8,0
386099,41,1,56,30,1,1,100,365,598.9,26,0
386100,28,0,42,14,1,3,10,365,734.34,14,0
386101,37,1,13,12,0,6,100,90,613.4,17,0
386102,37,1,34,4,0,7,100,90,668.43,26,0
386103,20,0,9,3,2,11,10,365,659.97,14,0
386104,43,0,43,7,2,19,50,90,563.68,1,0
386105,50,1,8,29,4,18,10,90,690.28,21,0
386106,48,1,25,8,3,20,100,90,561.24,29,0
386107,34,1,11,3,2,17,10,365,612.55,2,0
386108,26,1,24,12,2,5,10,90,872.15,28,0
386109,39,0,21,18,2,15,10,90,752.28,7,0
386110,22,1,53,21,0,10,50,90,745.27,26,0
386111,18,1,22,29,0,10,10,90,934.58,19,0
386112,34,1,34,30,1,10,100,365,929.95,15,0
386113,42,1,12,25,2,13,10,90,874.07,24,0
386114,47,1,42,29,3,9,100,365,885.79,22,0
386115,26,1,25,7,0,20,10,90,884.35,5,0
386116,35,0,40,25,3,2,10,90,619.04,1,0
386117,30,1,53,4,3,11,10,365,838.02,4,0
386118,44,0,34,8,0,15,10,90,948.95,1,0
386119,33,1,31,17,1,15,10,365,870.31,7,0
386120,38,1,20,17,2,4,50,365,689.39,28,0
386121,45,1,34,14,0,10,50,90,842.43,26,0
386122,22,0,17,24,2,3,10,90,592.71,8,0
386123,31,1,52,24,1,0,50,90,693.64,3,0
386124,30,1,2,13,3,15,100,90,962.1,12,0
386125,22,1,31,24,2,4,10,90,752.66,18,0
386126,34,1,18,11,3,1,100,90,502.41,23,0
386127,33,1,47,11,1,5,100,90,926.19,6,0
386128,32,0,51,13,3,0,50,365,708.15,12,0
386129,44,1,36,8,2,20,100,365,983.54,4,0
386130,18,1,59,26,0,3,50,90,547.3,10,0
386131,27,0,7,29,0,12,10,365,792.23,3,0
386132,25,1,56,22,0,9,100,90,817.56,14,0
386133,43,0,60,20,1,9,50,365,611.57,10,0
386134,41,1,11,20,0,4,50,365,717.82,5,0
386135,43,1,22,26,0,8,50,90,733.39,23,0
386136,24,1,56,13,0,0,50,90,886.8,6,0
386137,33,1,47,13,3,3,100,365,926.12,24,0
386138,29,1,53,3,0,11,50,90,560.36,9,0
386139,27,0,41,10,1,6,50,365,600.55,13,0
386140,48,1,37,29,4,1,10,365,997.22,11,0
386141,40,0,49,26,3,13,10,90,689.94,8,0
386142,23,1,10,2,1,4,10,365,900.84,29,0
386143,28,1,11,8,1,10,100,365,726.51,4,0
386144,25,1,45,2,0,5,10,365,789.1,23,0
386145,46,1,10,9,0,11,10,365,887.82,9,0
386146,44,0,7,14,0,13,50,365,877.99,11,0
386147,26,0,33,5,1,4,50,365,813.77,1,0
386148,42,1,26,25,1,9,10,365,597.21,28,0
386149,27,1,42,25,0,6,100,90,537.52,16,0
386150,50,0,55,14,2,17,10,90,988.42,2,0
386151,34,1,42,5,3,8,50,365,551.8,22,0
386152,21,0,44,4,2,12,50,90,547.41,4,0
386153,45,1,32,3,4,9,100,90,870.69,12,0
386154,48,0,19,12,2,18,50,90,507.12,5,0
386155,33,0,1,1,3,13,50,365,638.5,5,0
386156,39,1,50,18,2,20,10,90,520.73,2,0
386157,31,0,52,24,2,2,10,365,619.27,13,0
386158,21,1,49,5,0,11,50,90,595.53,12,0
386159,25,1,34,20,0,13,50,90,787.02,15,0
386160,48,1,59,6,1,4,100,365,628.32,11,0
386161,27,1,30,17,2,18,10,90,976.31,2,0
386162,24,0,38,28,1,3,50,90,851.58,7,0
386163,39,1,4,16,3,19,100,365,721.1,8,0
386164,33,0,11,6,2,17,100,90,513.52,7,0
386165,39,0,45,16,0,0,100,90,821.09,15,0
386166,44,1,57,8,1,16,100,90,513.21,28,0
386167,48,0,26,10,2,20,10,90,871.93,9,0
386168,35,0,33,7,2,3,100,365,623.04,6,0
386169,40,1,25,26,3,5,10,365,542.55,5,0
386170,49,1,11,16,4,13,100,90,873.02,27,0
386171,29,0,60,21,1,1,10,365,746,7,0
386172,23,1,2,11,2,16,100,90,993.55,16,0
386173,44,0,31,16,4,7,10,90,871.73,15,0
386174,50,1,4,24,5,16,50,90,674.08,19,0
386175,34,1,58,19,3,11,50,365,628.59,30,0
386176,42,0,12,30,2,0,10,365,608.1,8,0
386177,45,1,28,12,2,6,50,90,551.17,15,0
386178,49,1,47,9,1,19,50,90,647.44,5,0
386179,35,0,37,2,1,18,10,90,536.59,4,0
386180,28,1,45,1,1,4,100,365,854.49,4,0
386181,30,0,60,11,0,3,100,90,753.33,4,0
386182,24,0,49,22,2,19,10,90,708.5,11,0
386183,35,0,43,2,2,14,100,90,952.06,9,0
386184,28,1,52,17,0,14,50,365,700.57,19,0
386185,38,1,35,15,3,3,10,90,899.91,4,0
386186,34,1,21,15,0,19,10,90,757.93,22,0
386187,32,1,20,22,0,9,50,90,965.15,5,0
386188,48,0,35,9,3,9,10,90,709.21,4,0
386189,41,1,45,16,3,5,100,90,810.13,17,0
386190,44,1,7,3,4,13,10,90,883.99,4,0
386191,46,0,9,8,2,20,10,365,747.93,15,0
386192,22,1,27,27,0,8,50,90,828.62,11,0
386193,38,1,4,16,1,9,100,365,744.97,25,0
386194,29,0,30,1,2,19,10,90,728.47,2,0
386195,33,0,37,30,0,20,10,365,720.75,13,0
386196,44,1,9,22,4,9,100,90,760.76,22,0
386197,48,0,17,17,0,17,10,90,834.58,7,0
386198,22,0,35,1,1,18,50,365,925.52,13,0
386199,46,0,56,18,1,16,10,90,563.82,10,0
386200,35,0,26,14,1,7,100,90,753.72,15,0
386201,36,0,54,28,3,15,50,365,657.27,3,0
386202,43,1,40,2,1,13,10,90,901.33,6,0
386203,26,0,31,19,1,18,50,365,648.84,8,0
386204,45,1,31,13,2,4,100,90,614.16,1,0
386205,34,1,5,17,1,8,100,90,933.22,2,0
386206,25,1,26,24,2,2,100,90,520.14,6,0
386207,20,1,41,22,0,17,50,365,921.27,26,0
386208,45,0,5,20,4,8,50,90,815.33,2,0
386209,42,1,8,12,4,6,100,90,688.35,27,0
386210,42,0,2,5,0,16,100,365,847.91,8,0
386211,35,1,10,27,0,3,50,365,570.04,11,0
386212,45,1,55,13,0,10,100,365,968.09,19,0
386213,32,1,53,4,2,10,10,90,967.55,5,0
386214,48,1,35,19,2,0,50,365,900.55,10,0
386215,41,1,8,2,0,3,50,365,563.05,19,0
386216,50,0,40,15,1,8,100,90,855.73,6,0
386217,20,0,56,11,2,15,100,90,540.15,9,0
386218,23,0,9,13,0,15,10,90,608.47,7,0
386219,40,0,56,22,2,16,100,365,849.21,13,0
386220,34,0,40,25,3,19,50,365,567.28,5,0
386221,39,1,35,6,0,6,50,90,524.77,26,0
386222,28,1,12,24,1,3,50,365,979.92,11,0
386223,18,0,27,26,1,3,10,90,809.85,5,0
386224,38,1,52,21,1,12,10,90,925.1,26,0
386225,28,0,40,6,2,9,10,90,844.62,1,0
386226,37,1,44,28,0,7,100,90,634.33,14,0
386227,43,0,54,18,1,6,50,365,771.81,7,0
386228,31,1,1,9,2,9,100,90,632.35,29,0
386229,33,1,21,12,1,5,10,90,893.87,22,0
386230,42,1,45,28,0,15,10,90,776.94,12,0
386231,39,1,39,17,1,19,50,365,740.13,28,0
386232,23,1,6,8,0,3,100,90,738.96,13,0
386233,50,1,54,30,4,2,10,365,798.92,11,0
386234,26,0,52,17,1,19,50,365,528.07,3,0
386235,34,1,42,30,3,12,100,365,595.8,20,0
386236,47,1,9,9,1,18,100,90,823.13,21,0
386237,28,1,30,23,1,18,100,90,970.79,15,0
386238,39,0,38,18,2,18,50,90,766.95,9,0
386239,41,0,33,13,4,10,10,90,504.92,6,0
386240,40,1,11,23,0,20,100,90,992.59,13,0
386241,35,1,30,9,3,4,10,90,766.84,27,0
386242,25,1,51,21,0,3,10,365,576.35,5,0
386243,47,1,60,8,0,13,10,365,538.52,15,0
386244,46,0,57,29,4,3,50,90,594.79,4,0
386245,29,1,48,19,1,4,100,90,767.72,6,0
386246,38,1,5,6,3,19,50,365,516.13,20,0
386247,24,1,25,21,1,19,100,365,785.78,28,0
386248,45,1,14,29,3,17,50,365,650.76,14,0
386249,45,1,57,1,3,9,50,90,676.92,24,0
386250,37,1,32,18,0,5,50,365,669.64,20,0
386251,33,0,12,29,1,10,10,90,708.15,8,0
386252,29,1,46,7,1,4,100,90,979.76,29,0
386253,43,1,28,29,4,1,10,90,563.18,21,0
386254,48,1,36,14,1,17,50,365,868.19,6,0
386255,36,0,60,15,3,16,50,365,556.19,1,0
386256,43,0,19,13,3,15,10,90,885.38,10,0
386257,28,1,42,28,2,3,10,365,900.88,19,0
386258,48,0,37,13,4,5,50,90,904.79,3,0
386259,28,1,25,25,1,2,50,90,622.39,29,0
386260,33,1,10,4,1,2,100,365,585.03,2,0
386261,29,0,53,19,1,19,100,90,578.45,2,0
386262,24,1,56,25,2,0,100,90,978.07,29,0
386263,26,0,44,5,0,0,50,365,574.94,7,0
386264,43,1,52,17,4,2,100,90,710.63,30,0
386265,24,0,44,30,0,16,10,90,795.55,12,0
386266,49,0,57,17,1,7,50,90,761.46,11,0
386267,40,1,22,27,2,4,10,365,918.43,19,0
386268,50,1,42,1,1,12,10,365,904.34,1,0
386269,36,1,8,2,1,6,10,365,695.7,12,0
386270,39,1,46,29,3,17,10,90,751.94,22,0
386271,18,0,43,28,0,16,50,90,834.53,3,0
386272,20,1,1,1,0,12,50,90,890.59,13,0
386273,44,1,24,12,2,7,10,90,742.83,13,0
386274,36,0,52,7,2,20,50,90,830.79,9,0
386275,36,0,12,21,2,9,10,365,697.95,6,0
386276,39,1,57,27,3,16,10,90,871.46,4,0
386277,41,0,29,22,0,20,50,365,566.92,14,0
386278,19,0,5,7,0,3,50,90,840.55,10,0
386279,38,1,11,30,1,16,100,90,579.1,4,0
386280,24,0,30,15,2,7,100,365,558.19,1,0
386281,23,1,50,21,2,11,10,90,617.11,26,0
386282,39,1,54,20,0,19,100,365,836.95,7,0
386283,33,1,35,4,1,10,50,90,657.5,13,0
386284,42,1,33,9,4,0,100,90,898.48,30,0
386285,40,1,40,28,3,20,50,90,533.73,7,0
386286,50,0,39,18,0,14,50,90,776.13,13,0
386287,29,1,45,23,2,13,50,365,569.51,7,0
386288,27,0,51,12,2,10,50,365,753.72,7,0
386289,44,1,20,11,1,0,10,365,989.37,2,0
386290,30,0,19,27,3,5,50,90,921.25,8,0
386291,22,1,13,10,2,14,10,90,581.23,1,0
386292,48,0,28,16,0,13,100,90,799.39,8,0
386293,47,1,34,21,0,15,100,365,649.04,21,0
386294,21,1,40,14,2,9,100,90,833.25,21,0
386295,50,1,50,11,2,4,10,365,531.88,12,0
386296,34,1,37,19,2,15,100,90,610,20,0
386297,32,1,13,13,1,17,50,365,685.52,23,0
386298,39,1,52,11,2,8,100,90,724.98,4,0
386299,48,1,3,24,0,18,50,90,969.06,4,0
386300,32,0,60,17,0,1,100,90,794.47,4,0
386301,38,0,15,22,0,18,10,90,865.72,12,0
386302,30,1,32,17,1,18,10,365,645.6,30,0
386303,50,1,1,24,4,9,50,365,716.25,22,0
386304,19,1,24,13,1,17,100,365,561.18,21,0
386305,23,0,35,25,0,12,10,90,853.93,5,0
386306,29,1,60,28,2,15,100,90,644.99,24,0
386307,49,1,8,3,2,14,10,365,801.51,3,0
386308,33,0,43,2,2,18,50,365,626.7,3,0
386309,45,1,5,5,1,8,50,90,851.27,14,0
386310,42,1,17,16,4,17,10,90,772.97,17,0
386311,24,0,9,4,0,13,50,365,503.64,2,0
386312,44,1,56,16,3,18,100,90,667.71,30,0
386313,40,1,57,4,1,7,10,90,922.9,7,0
386314,48,1,33,28,3,16,50,365,862.26,16,0
386315,35,0,17,26,3,16,50,365,751.22,1,0
386316,36,1,52,15,1,1,100,90,562.02,13,0
386317,27,1,2,12,1,4,50,90,779.64,22,0
386318,32,1,7,19,3,17,100,365,762.19,9,0
386319,37,0,45,2,0,4,10,365,587.54,15,0
386320,50,0,59,5,2,17,100,365,575.78,10,0
386321,42,0,39,9,0,1,10,365,997.47,3,0
386322,50,0,56,16,1,4,100,365,904.25,8,0
386323,35,0,27,25,2,13,100,365,806.8,5,0
386324,47,0,55,9,2,3,10,365,946.81,4,0
386325,36,1,44,26,3,5,10,365,905.17,15,0
386326,49,1,47,18,1,4,10,90,862.27,15,0
386327,35,0,37,28,1,20,10,365,861.05,8,0
386328,32,1,56,14,3,15,100,365,528.14,15,0
386329,44,1,6,6,0,19,50,90,595.12,11,0
386330,30,1,23,26,2,3,100,365,840.7,6,0
386331,39,0,38,13,1,0,10,90,753.57,5,0
386332,47,0,8,14,2,2,100,90,845.54,9,0
386333,50,1,16,15,1,19,10,90,840.21,30,0
386334,18,1,9,15,1,7,10,90,715.65,22,0
386335,23,1,50,13,0,6,100,90,825.52,8,0
386336,46,1,47,26,2,0,100,365,896.42,12,0
386337,23,1,54,29,0,12,50,365,634.18,6,0
386338,49,0,41,23,1,3,50,90,587.91,15,0
386339,44,0,37,20,1,12,10,365,714.4,12,0
386340,45,0,37,12,1,12,50,90,597.5,12,0
386341,44,1,30,8,0,18,10,90,891.63,3,0
386342,36,1,12,24,1,16,10,90,682.08,6,0
386343,41,1,18,26,0,1,10,365,830.06,7,0
386344,33,1,46,30,1,11,100,90,841.77,29,0
386345,50,1,44,5,0,0,100,365,838.13,22,0
386346,42,0,43,7,3,17,100,90,938.03,5,0
386347,45,0,7,11,2,9,10,365,681.83,3,0
386348,44,1,8,9,2,6,100,365,656.96,14,0
386349,19,1,33,4,0,14,100,365,688.41,29,0
386350,50,1,3,19,2,5,50,90,694.73,22,0
386351,46,0,35,1,4,19,50,90,646.08,10,0
386352,28,0,18,10,1,7,50,365,680.99,8,0
386353,26,1,36,10,2,13,10,90,550.91,8,0
386354,18,1,11,22,1,18,50,365,827.25,18,0
386355,28,1,23,29,0,18,50,90,822.51,15,0
386356,28,1,2,14,0,5,100,365,650.79,6,0
386357,46,0,47,12,3,16,100,365,823.38,6,0
386358,49,1,8,29,3,16,100,365,782.42,13,0
386359,41,1,52,21,4,16,100,365,868.53,14,0
386360,41,0,52,13,4,15,50,90,845.03,3,0
386361,26,0,41,27,1,5,50,365,554.31,9,0
386362,25,1,50,20,0,5,10,365,941.52,19,0
386363,41,0,54,8,4,17,10,90,706.99,12,0
386364,42,1,52,23,0,18,50,90,856.15,20,0
386365,35,1,10,3,1,19,10,90,944.91,12,0
386366,38,1,15,13,1,16,10,365,756.38,3,0
386367,38,0,40,30,0,9,10,365,914.35,1,0
386368,49,1,54,3,1,18,100,90,531.13,21,0
386369,28,1,8,15,2,16,50,365,531.35,16,0
386370,25,1,1,22,0,9,50,365,773.39,29,0
386371,47,1,13,14,4,18,50,90,733.99,30,0
386372,47,1,15,25,1,0,50,90,950.46,20,0
386373,38,1,9,6,2,18,50,365,841.62,14,0
386374,37,1,37,19,0,13,10,90,695.55,16,0
386375,22,1,15,29,2,17,50,90,530.12,20,0
386376,38,1,49,14,2,15,50,365,854.79,8,0
386377,43,0,17,10,3,0,50,90,633.99,12,0
386378,37,1,46,3,0,7,100,365,943.44,20,0
386379,38,0,29,8,1,4,100,90,594.22,3,0
386380,22,0,57,26,1,10,10,90,544.54,4,0
386381,25,1,30,13,0,4,10,90,969.61,14,0
386382,45,1,5,30,2,0,50,90,506.28,27,0
386383,49,0,52,21,3,8,50,365,931.07,4,0
386384,50,0,60,24,1,1,100,365,753.67,4,0
386385,46,1,7,25,4,17,50,90,883.51,23,0
386386,48,0,32,19,4,1,100,365,941.59,14,0
386387,23,0,27,25,0,10,100,90,697.33,11,0
386388,47,0,8,30,1,16,10,365,985.65,7,0
386389,36,0,34,21,0,8,100,90,629.76,9,0
386390,32,1,28,20,3,19,100,90,959.79,9,0
386391,25,0,1,21,0,16,100,365,727.58,3,0
386392,29,1,27,16,1,15,100,365,672.36,2,0
386393,48,0,2,5,4,3,50,90,807.18,9,0
386394,46,0,9,14,1,7,50,365,853.35,10,0
386395,49,1,27,20,1,19,50,90,980.72,27,0
386396,46,1,21,22,3,8,100,90,526.98,2,0
386397,45,1,47,28,2,20,10,365,650.85,23,0
386398,35,1,59,25,2,15,10,365,698.49,29,0
386399,47,1,45,3,1,7,100,90,615.4,29,0
386400,47,1,32,3,3,4,100,365,570.08,28,0
386401,34,1,2,4,2,11,50,365,583.47,26,0
386402,35,1,54,4,3,7,10,90,973.55,2,0
386403,42,0,7,3,3,7,100,365,944.04,9,0
386404,26,0,5,12,1,15,100,90,803.57,6,0
386405,47,1,18,30,0,0,10,365,540.57,1,0
386406,40,1,52,21,1,17,50,365,960.17,28,0
386407,42,0,5,26,2,14,50,90,971.99,13,0
386408,49,1,9,22,2,3,100,90,959.46,20,0
386409,22,1,3,27,1,12,100,365,885.93,7,0
386410,44,1,28,3,2,5,10,365,527.86,2,0
386411,25,1,18,12,2,4,100,90,865.52,2,0
386412,25,0,12,30,1,6,50,90,724.1,7,0
386413,26,1,59,16,2,18,100,90,956.75,24,0
386414,20,1,11,11,1,13,100,365,841.11,27,0
386415,29,1,56,14,0,11,10,90,830.62,15,0
386416,25,0,20,16,2,16,100,90,595.12,7,0
386417,20,0,57,5,0,19,50,365,687.51,13,0
386418,30,0,18,22,3,6,50,90,649.04,10,0
386419,18,0,39,27,0,0,10,365,796.09,15,0
386420,42,1,37,9,4,2,50,365,562.99,22,0
386421,39,1,47,10,2,20,50,365,978.18,27,0
386422,48,1,49,24,4,18,50,90,856.66,12,0
386423,30,1,41,22,0,20,100,90,698.52,27,0
386424,36,1,54,18,2,18,50,90,612.13,19,0
386425,45,0,47,17,1,3,10,365,864.69,11,0
386426,47,1,40,5,2,11,50,90,527.61,26,0
386427,42,1,47,18,0,12,10,90,577.06,13,0
386428,47,1,27,27,0,15,10,90,579.78,21,0
386429,36,1,2,12,2,7,100,365,908.67,11,0
386430,50,1,16,25,0,8,50,365,759.22,29,0
386431,20,0,15,13,0,2,10,365,508.06,4,0
386432,27,0,2,29,2,9,50,365,627.26,13,0
386433,38,1,32,10,1,9,100,90,909.56,28,0
386434,49,1,39,25,0,2,50,90,749.21,29,0
386435,26,0,54,21,2,12,100,90,510.47,5,0
386436,19,1,55,27,1,5,50,90,919.72,15,0
386437,41,1,50,6,1,19,50,365,552.19,30,0
386438,28,1,37,3,2,9,100,90,903.23,17,0
386439,37,0,60,29,2,6,100,365,617.46,7,0
386440,39,1,2,7,3,15,50,365,852.64,11,0
386441,36,0,34,2,2,0,50,90,749.84,10,0
386442,44,1,56,6,3,4,100,365,812.69,8,0
386443,35,1,24,20,3,11,50,365,976.28,2,0
386444,43,0,45,5,3,9,10,365,955.83,3,0
386445,49,0,34,12,3,8,10,90,629.05,6,0
386446,40,1,14,18,0,14,50,365,573.89,14,0
386447,24,1,13,21,0,18,10,365,622.51,18,0
386448,35,1,46,18,0,11,100,365,683.21,6,0
386449,21,1,35,24,1,17,50,90,971.82,12,0
386450,46,1,27,23,4,5,100,90,621.11,13,0
386451,47,0,58,13,4,20,100,365,882.54,15,0
386452,26,0,48,23,0,5,10,90,772.71,4,0
386453,39,1,50,7,0,17,10,90,701.82,21,0
386454,47,1,50,9,1,12,50,365,789.48,25,0
386455,30,1,55,15,0,7,50,365,678.32,23,0
386456,44,1,56,8,3,5,50,365,559.49,9,0
386457,39,0,15,29,0,2,50,90,992.68,13,0
386458,20,0,35,13,0,7,100,90,834.56,12,0
386459,37,1,32,7,2,2,50,365,995.35,14,0
386460,37,0,59,29,2,5,100,365,893.49,14,0
386461,34,1,38,24,1,17,50,365,579.2,18,0
386462,41,1,16,18,1,10,100,365,735.34,30,0
386463,22,1,32,28,2,12,50,90,698.77,19,0
386464,33,1,40,13,3,2,50,90,648.86,12,0
386465,30,1,17,27,1,5,50,365,532.51,23,0
386466,47,1,30,28,1,6,100,365,604.42,8,0
386467,48,1,50,18,0,0,10,90,564.89,24,0
386468,20,1,22,10,1,0,10,365,803.21,6,0
386469,43,0,6,26,4,8,50,365,791.3,12,0
386470,29,1,45,23,0,13,50,90,578.87,25,0
386471,24,1,48,1,1,0,10,90,927.66,24,0
386472,30,0,60,19,2,12,50,365,727.93,7,0
386473,36,1,6,2,3,14,50,365,638.17,14,0
386474,42,1,55,15,4,12,50,90,903.43,23,0
386475,42,1,29,25,2,10,50,365,793.06,30,0
386476,35,1,15,21,1,0,10,365,866.47,9,0
386477,28,1,42,17,1,3,50,365,914.14,30,0
386478,47,0,40,26,4,1,10,365,569.98,10,0
386479,34,0,4,26,3,4,50,90,836.74,8,0
386480,44,0,31,27,3,6,50,90,725.08,5,0
386481,26,0,43,24,2,5,50,365,554.64,11,0
386482,50,0,44,1,0,5,100,365,702.16,7,0
386483,42,1,43,21,2,11,50,365,776.42,16,0
386484,40,0,32,18,4,2,50,90,780.91,1,0
386485,26,1,9,6,2,20,100,90,663.22,8,0
386486,28,0,58,16,1,9,100,90,658.38,3,0
386487,38,0,35,30,1,11,50,90,866.74,9,0
386488,24,0,33,18,1,12,100,365,834.57,13,0
386489,19,0,48,26,0,16,10,90,754.08,10,0
386490,28,1,42,19,1,20,10,90,853.26,12,0
386491,35,1,9,5,2,1,100,365,550.09,16,0
386492,26,1,40,13,0,12,50,365,897.54,7,0
386493,48,1,32,8,1,10,50,365,887.06,30,0
386494,20,1,30,14,0,8,10,365,641.23,9,0
386495,27,1,49,14,1,16,50,365,575.03,25,0
386496,21,1,51,2,0,6,50,365,660.45,16,0
386497,32,0,34,7,2,7,10,90,634.88,4,0
386498,21,0,47,27,1,20,100,90,539.61,10,0
386499,34,0,21,26,2,15,10,90,542.2,13,0
386500,46,1,35,28,2,16,100,90,966.14,7,0
386501,33,0,43,30,1,10,100,90,597.28,9,0
386502,46,1,27,10,4,14,10,365,826.44,20,0
386503,50,0,38,8,2,2,50,90,948.66,12,0
386504,40,0,44,11,4,10,50,90,815.87,5,0
386505,27,1,20,13,2,11,100,365,692.03,16,0
386506,44,0,44,22,2,19,50,365,999.79,12,0
386507,43,0,25,4,3,7,100,90,858.8,8,0
386508,21,1,41,10,1,13,50,90,621.94,20,0
386509,19,1,45,18,0,10,100,90,856.87,22,0
386510,36,1,25,22,3,11,50,365,528.78,30,0
386511,34,0,58,21,2,12,50,90,646.33,12,0
386512,46,0,35,9,1,12,10,365,803.54,2,0
386513,40,0,29,3,4,16,50,365,769.49,9,0
386514,50,1,4,13,2,6,50,365,757.97,14,0
386515,34,1,44,11,2,15,50,90,584.73,17,0
386516,46,1,30,28,3,1,10,90,870.28,21,0
386517,32,1,9,28,2,0,100,90,768.62,11,0
386518,36,0,53,21,0,10,100,90,602.83,2,0
386519,23,0,11,2,0,14,50,90,861.86,6,0
386520,32,1,56,27,0,11,10,365,547.33,26,0
386521,30,1,58,28,2,9,50,365,805.96,1,0
386522,32,1,59,7,2,5,10,90,570.9,18,0
386523,46,1,58,10,1,12,50,365,904.17,2,0
386524,45,1,27,22,3,12,10,90,938.52,26,0
386525,32,1,22,11,3,19,10,90,807.31,7,0
386526,33,1,42,26,2,8,10,365,671,5,0
386527,48,1,47,4,4,18,10,365,662.85,12,0
386528,36,1,47,26,1,13,50,365,614.45,19,0
386529,27,1,60,30,2,11,100,365,892.52,21,0
386530,48,0,60,27,4,18,10,365,733.41,13,0
386531,42,1,3,7,0,17,100,90,504.15,3,0
386532,35,0,9,6,3,7,100,365,820.25,11,0
386533,45,1,8,17,3,19,100,365,550.34,20,0
386534,31,0,2,7,2,12,100,90,524,10,0
386535,38,1,57,29,2,5,10,90,997.12,19,0
386536,42,0,33,4,1,5,100,365,952.57,14,0
386537,28,0,57,17,0,20,50,90,762.78,12,0
386538,34,1,26,18,2,8,100,365,912.96,16,0
386539,45,0,51,16,4,9,10,365,853.35,8,0
386540,35,1,28,26,2,7,10,90,713.5,6,0
386541,36,0,17,20,1,10,10,365,942.9,10,0
386542,20,1,54,19,0,15,100,90,850.18,21,0
386543,29,1,54,30,1,13,50,365,793.61,7,0
386544,41,1,50,2,4,15,50,365,695.24,4,0
386545,34,1,29,2,3,6,50,365,896.63,9,0
386546,48,1,30,21,0,15,100,90,809.69,9,0
386547,50,1,43,13,1,12,50,365,534.95,11,0
386548,33,1,9,29,0,10,50,90,551.94,8,0
386549,32,1,12,29,0,14,50,365,708.33,16,0
386550,36,1,45,30,2,10,50,365,808.88,27,0
386551,45,1,45,23,3,20,50,90,656.61,4,0
386552,42,1,30,22,4,14,100,365,776.13,23,0
386553,20,0,41,23,0,16,10,90,608.99,4,0
386554,27,0,60,5,0,4,50,365,608.49,12,0
386555,44,1,27,10,0,5,50,365,574.67,26,0
386556,41,1,32,28,0,0,50,365,913,15,0
386557,50,0,29,3,1,18,100,365,732.18,3,0
386558,31,1,34,18,1,8,10,365,606.98,7,0
386559,50,0,1,24,3,14,100,90,967.07,6,0
386560,36,1,14,30,2,20,100,90,894.32,22,0
386561,30,0,51,17,1,7,100,365,588.65,6,0
386562,21,1,38,2,1,11,10,90,585.27,29,0
386563,29,1,58,16,1,9,10,365,712.76,13,0
386564,50,0,54,26,1,18,100,365,629.06,2,0
386565,39,0,9,15,2,3,100,365,966.03,4,0
386566,43,0,6,10,3,7,50,365,832.22,4,0
386567,32,1,26,11,2,2,50,365,804.26,18,0
386568,42,0,28,3,3,5,100,90,522.67,15,0
386569,38,1,54,2,1,19,100,365,646.39,29,0
386570,34,1,45,11,1,10,10,90,781.62,6,0
386571,29,1,13,21,1,8,50,90,758.61,14,0
386572,21,0,27,2,0,17,100,365,838.77,4,0
386573,26,1,49,9,1,4,100,365,582.7,9,0
386574,38,1,37,26,0,5,100,90,620.3,4,0
386575,24,1,39,19,1,16,50,365,882.51,25,0
386576,43,1,37,23,0,10,10,365,705.63,11,0
386577,22,1,53,1,0,12,10,365,946.64,20,0
386578,28,0,58,23,1,1,100,90,628.56,12,0
386579,43,1,54,14,2,18,100,90,640.87,4,0
386580,32,0,8,16,1,4,100,90,916.84,7,0
386581,35,1,20,30,3,13,10,90,551.38,8,0
386582,49,1,26,30,0,7,10,365,723.5,5,0
386583,44,0,59,13,2,7,10,365,916.27,11,0
386584,47,1,10,6,4,5,100,90,664.45,18,0
386585,46,1,29,10,0,20,10,90,540.24,6,0
386586,29,1,57,10,1,15,50,365,640.99,6,0
386587,45,1,15,18,1,15,10,90,681.18,5,0
386588,18,0,43,11,0,5,100,365,875.61,12,0
386589,42,1,34,7,4,0,50,365,605.44,15,0
386590,22,1,30,7,0,20,10,365,980.53,9,0
386591,20,1,56,19,1,13,100,90,609.35,27,0
386592,41,0,7,10,0,3,50,365,728.8,5,0
386593,34,1,47,6,3,10,50,90,901.38,13,0
386594,42,1,18,30,4,7,50,90,624.98,13,0
386595,23,1,53,19,1,18,10,90,979.29,13,0
386596,24,1,50,2,2,7,10,365,826,8,0
386597,22,1,19,29,0,12,50,365,635.15,10,0
386598,40,1,43,4,3,19,100,90,530.66,25,0
386599,45,1,54,12,3,14,10,365,770.02,17,0
386600,49,1,38,14,4,9,10,365,907.59,22,0
